"organization_name","title_es","title_en","summary_es","summary_en","description_es","description_en","slug","primary_category","additional_categories","keywords_es","keywords_en","languages","service_methods","cost_type","eligibility_es","eligibility_en","required_documents_es","required_documents_en","application_steps_es","application_steps_en","hours_es","hours_en","accessibility_notes_es","accessibility_notes_en","service_area_es","service_area_en","phone","sms_phone","whatsapp_phone","email","website_url","address_line_1","address_line_2","city","state","postal_code","county","latitude","longitude","source_url","is_featured","is_emergency","last_verified_at","verification_notes"
"UPLift @ University Presbyterian Church","UPLift @ University Presbyterian Church","UPLift @ University Presbyterian Church","Para solicitar asistencia para los servicios públicos, envíe por correo electrónico un número de teléfono, identificación con foto, una foto de la primera página de su factura, y un momento en que usted está disponible para unirse en una llamada de tres vías a Austin Energy. Todos los martes de…","Utility assistance. To request assistance, email photo ID, a photo of the first page of your bill, a telephone number, and a time when you are available to join in a three-way call to Austin Energy. On Tuesdays from 9:30 AM to about 11:00 AM in the Great Hall at UPC. (2203 San Antonio St. Austin, TX…","Para solicitar asistencia para los servicios públicos, envíe por correo electrónico un número de teléfono, identificación con foto, una foto de la primera página de su factura, y un momento en que usted está disponible para unirse en una llamada de tres vías a Austin Energy. Todos los martes de 9:30- 11:00 a.m. en el Salón Grande de la UPC (2203 San Antonio St. Austin, TX 78705) tienen un sorteo semanal de pases de autobús de Capital Metro, brindan comidas calientes, y también ofrecen asistencia financiera para servicios públicos, exámenes de la vista, anteojos, botas de trabajo para quienes tienen trabajo, certificados de nacimiento, y copagos de recetas. Su correo electrónico es upliftplus1@upcaustin.org. https://upcaustin.org/serve/getting- help/ Teléfono: (512) 476-5321 ext. 114","Utility assistance. To request assistance, email photo ID, a photo of the first page of your bill, a telephone number, and a time when you are available to join in a three-way call to Austin Energy. On Tuesdays from 9:30 AM to about 11:00 AM in the Great Hall at UPC. (2203 San Antonio St. Austin, TX 78705) they have a weekly drawing for free seven-day Capital Metro bus passes, provide hot meals, and also offer financial assistance for utilities, eye exams, eyeglasses, work boots for those with jobs, birth certificates and prescription co-pays. Email: upliftplus1@upcaustin.org. https://upcaustin.org/serve/getting-help/ Phone: (512) 476-5321 ext. 114","uplift-university-presbyterian-church-uplift-university-presbyterian-church","recursos-financieros","","UPLift @ University Presbyterian Church|UPLift @ University Presbyterian Church","UPLift @ University Presbyterian Church|UPLift @ University Presbyterian Church","es|en","in_person|phone|online","free","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Para solicitar asistencia para los servicios públicos, envíe por correo electrónico un número de teléfono, identificación con foto, una foto de la primera página de su factura, y un momento en que usted está disponible para unirse en una llamada de tres vías a Austin Energy. Todos los martes de 9:30- 11:00 a.m. en el Salón Grande de la UPC (2203 San Antonio St. Austin, TX 78705) tienen un sorteo semanal de pases de autobús de Capital Metro, brindan comidas calientes, y también ofrecen asistencia financiera para servicios públicos, exámenes de la vista, anteojos, botas de trabajo para quienes tienen trabajo, certificados de nacimiento, y copagos de recetas. Su correo electrónico es upliftplus1@upcaustin.org. https://upcaustin.org/serve/getting- help/","","","","Austin, Condado de Travis","Austin, Travis County","512-476-5321 ext. 114","","","upliftplus1@upcaustin.org","https://upcaustin.org/directions-and-parking","30 AM to about 11:00 AM in the Great Hall at UPC. (2203 San Antonio St.","","Austin","TX","78705","Travis","","","https://upcaustin.org/directions-and-parking","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Austin Tenants Council (Now a project of Texas RioGrande Legal Aid)","Austin Tenants Council","Austin Tenants Council (Now a project of Texas RioGrande Legal Aid)","ATC ofrece mediación entre propietarios e inquilinos, pruebas de vivienda justa y apoyo para adaptaciones razonables. Para programar una cita de asesoramiento con un especialista en vivienda, complete un formulario de admisión en línea o llame al (512) 474-1961.Para aprender sobre sus derechos como…","ATC provides landlord-tenant mediation, fair housing testing, and reasonable accommodation support. To schedule an appointment for counseling with a Housing Specialist, fill out an online intake form or call (512) 474-1961. Hours: Monday- Thursday 9:00 AM- 12:00 PM and 1:00- 4:00 PM, Friday 9:00 AM-…","ATC ofrece mediación entre propietarios e inquilinos, pruebas de vivienda justa y apoyo para adaptaciones razonables. Para programar una cita de asesoramiento con un especialista en vivienda, complete un formulario de admisión en línea o llame al (512) 474-1961.Para aprender sobre sus derechos como inquilino en TX, visite: https://www.trla.org/atc Horario: lunes- jueves 9:00 a.m.- 12:00 p.m. y 1:00- 4:00 p.m., viernes 9:00 a.m.- 12:00 p.m.","ATC provides landlord-tenant mediation, fair housing testing, and reasonable accommodation support. To schedule an appointment for counseling with a Housing Specialist, fill out an online intake form or call (512) 474-1961. Hours: Monday- Thursday 9:00 AM- 12:00 PM and 1:00- 4:00 PM, Friday 9:00 AM- 12:00 PM. To learn about your rights as a renter in Texas go to:","austin-tenants-council-now-a-project-of-texas-riogrande-legal-aid-austin-tenants-council-now-a-project-of-texa","ayuda-legal","","Austin Tenants Council|Austin Tenants Council (Now a project of Texas RioGrande Legal Aid)","Austin Tenants Council (Now a project of Texas RioGrande Legal Aid)|Austin Tenants Council (Now a project of Texas RioGrande Legal Aid)","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Horario: lunes- jueves 9:00 a.m.- 12:00 p.m. y 1:00- 4:00 p.m., viernes 9:00 a.m.- 12:00 p.m.","ATC provides landlord-tenant mediation, fair housing testing, and reasonable accommodation support. To schedule an appointment for counseling with a Housing Specialist, fill out an online intake form or call (512) 474-1961. Hours: Monday- Thursday 9:00 AM- 12:00 PM and 1:00- 4:00 PM, Friday 9:00 AM- 12:00 PM. To learn about your rights as a renter in Texas go to:","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-474-1961","","","","https://www.housing-rights.org/tenant-concerns","","","","TX","","","","","https://www.housing-rights.org/tenant-concerns","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Texas Law Help","Guía para apelar un desalojo","Eviction appeal guide","Recuerde, tiene derecho a comparecer ante un juez antes de ser desalojado. Un propietario no puede desalojar por la fuerza sin una orden directa de un juez. Si pierde su audiencia de desalojo, tiene derecho a apelar dentro de los 5 días (incluidos días festivos y fines de semana). Obtenga más…","Remember, you have the right to appear in front of a judge before being evicted. A landlord cannot forcibly remove you without a direct order from a judge. If you lose your eviction hearing, you have the right to appeal within 5 days (including holidays and weekends.) Learn more about the appeals…","Recuerde, tiene derecho a comparecer ante un juez antes de ser desalojado. Un propietario no puede desalojar por la fuerza sin una orden directa de un juez. Si pierde su audiencia de desalojo, tiene derecho a apelar dentro de los 5 días (incluidos días festivos y fines de semana). Obtenga más información sobre el proceso de apelación aquí: https://es.texaslawhelp.org/article/appealing-an-eviction","Remember, you have the right to appear in front of a judge before being evicted. A landlord cannot forcibly remove you without a direct order from a judge. If you lose your eviction hearing, you have the right to appeal within 5 days (including holidays and weekends.) Learn more about the appeals process here: https://texaslawhelp.org/article/appealing-an-eviction","texas-law-help-eviction-appeal-guide","ayuda-legal","","Guía para apelar un desalojo|Texas Law Help","Eviction appeal guide|Texas Law Help","es|en","online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://texaslawhelp.org/article/appealing-an-eviction","","","","TX","","","","","https://texaslawhelp.org/article/appealing-an-eviction","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"BASTA (Building and Strengthening Tenant Action)","BASTA (Buscando Acción y Solidaridad que Transforme el Arrendamiento)","BASTA (Building and Strengthening Tenant Action)","Si está interesado en organizarse con sus vecinos para luchar por mejores condiciones de vida para su hogar y comunidad, visite bastaaustin.org. Tenga en cuenta que BASTA no proporciona asistencia ni asesoramiento individual. Para obtener más información sobre el proceso de desalojo y sus derechos…","If you’re interested in organizing with your neighbors to fight for better living conditions for your home and community, please visit bastaaustin.org. Please note BASTA does not provide individual assistance or counseling. For more information about the eviction process and your rights related to…","Si está interesado en organizarse con sus vecinos para luchar por mejores condiciones de vida para su hogar y comunidad, visite bastaaustin.org. Tenga en cuenta que BASTA no proporciona asistencia ni asesoramiento individual. Para obtener más información sobre el proceso de desalojo y sus derechos relacionados con el desalojo, visite evictionisnotacure.com. Síganos en todos los canales de redes sociales @bastaaustin para obtener actualizaciones.","If you’re interested in organizing with your neighbors to fight for better living conditions for your home and community, please visit bastaaustin.org. Please note BASTA does not provide individual assistance or counseling. For more information about the eviction process and your rights related to eviction, please visit evictionisnotacure.com. Follow us on all social media channels @bastaaustin for updates.","basta-building-and-strengthening-tenant-action-basta-building-and-strengthening-tenant-action","ayuda-legal","","BASTA (Buscando Acción y Solidaridad que Transforme el Arrendamiento)|BASTA (Building and Strengthening Tenant Action)","BASTA (Building and Strengthening Tenant Action)|BASTA (Building and Strengthening Tenant Action)","es|en","online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://bastaaustin.org/","","","","TX","","","","","https://bastaaustin.org/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Eviction Solidarity Network (http://evictionisnotacure.com/)","Red de Solidaridad Contra el Desalojo","Eviction Solidarity Network (http://evictionisnotacure.com/)","En https://evictionisnotacure.com/es/inicio/, encontrará recursos como las defensas que pueda tener en audiencias de desalojo, videos sobre cómo prepararse para una audiencia virtual, información sobre los próximos eventos informativos en persona y formularios como la solicitud de un intérprete.","On evictionisnotacure.com, you will find resources like defenses you might have, videos on preparing for a virtual hearing, information about upcoming in-person informational tabling events, and forms such as an Interpretation Request form.","En https://evictionisnotacure.com/es/inicio/, encontrará recursos como las defensas que pueda tener en audiencias de desalojo, videos sobre cómo prepararse para una audiencia virtual, información sobre los próximos eventos informativos en persona y formularios como la solicitud de un intérprete.","On evictionisnotacure.com, you will find resources like defenses you might have, videos on preparing for a virtual hearing, information about upcoming in-person informational tabling events, and forms such as an Interpretation Request form.","eviction-solidarity-network-http-evictionisnotacure-com-eviction-solidarity-network-http-evictionisnotacure-co","ayuda-legal","","Red de Solidaridad Contra el Desalojo|Eviction Solidarity Network (http://evictionisnotacure.com/)","Eviction Solidarity Network (http://evictionisnotacure.com/)|Eviction Solidarity Network (http://evictionisnotacure.com/)","es|en","online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","http://evictionisnotacure.com/","","","","TX","","","","","http://evictionisnotacure.com/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Texas Tenant Advisor","Información para inquilinos de Texas","Texas tenant information","Vaya a https://www.texastenant.org/ para obtener información general sobre el proceso de arrendamiento en Texas, desde antes de mudarse hasta mudarse. Sólo inglés.","Go to https://www.texastenant.org/ for general information about the tenancy process in Texas, from Before You Move In to Moving Out. English Only.","Vaya a https://www.texastenant.org/ para obtener información general sobre el proceso de arrendamiento en Texas, desde antes de mudarse hasta mudarse. Sólo inglés.","Go to https://www.texastenant.org/ for general information about the tenancy process in Texas, from Before You Move In to Moving Out. English Only.","texas-tenant-advisor-texas-tenant-information","ayuda-legal","","Información para inquilinos de Texas|Texas Tenant Advisor","Texas tenant information|Texas Tenant Advisor","es|en","online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://www.texastenant.org/","","","","TX","","","","","https://www.texastenant.org/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Texas Law Help","Texas Law Help","Texas Law Help","Visite: https://texaslawhelp.org/es para información legal gratuita, guías legales, y formularios judiciales para problemas civiles simples. Traducciones al español y vietnamita disponibles. Texas Law Help es administrado por el Texas Legal Services Center. Puede encontrar más información sobre sus…","Go to https://texaslawhelp.org/ for free legal information, legal guides, and court forms for simple civil problems. SPA and VIET translations available. TLH is managed by the Texas Legal Services Center. More information about their services may be found in the first section of this guide, under…","Visite: https://texaslawhelp.org/es para información legal gratuita, guías legales, y formularios judiciales para problemas civiles simples. Traducciones al español y vietnamita disponibles. Texas Law Help es administrado por el Texas Legal Services Center. Puede encontrar más información sobre sus servicios en el primer sección de esta guía, Asistencia Legal Como usar Zoom Para aprender cómo prepararse para una audiencia virtual: https://evictionisnotacure.com/es/preparandose https://www.traviscountytx.gov/images/justices_of_peace/Doc/jp4-remote-hearings-fyi.pdf","Go to https://texaslawhelp.org/ for free legal information, legal guides, and court forms for simple civil problems. SPA and VIET translations available. TLH is managed by the Texas Legal Services Center. More information about their services may be found in the first section of this guide, under Legal Assistance. How to Use Zoom: To learn how to prepare for a virtual hearing: https://evictionisnotacure.com/en/preparing-for-eviction-hearing https://www.traviscountytx.gov/images/justices_of_peace/Doc/jp4-remote-hearings-fyi.pdf","texas-law-help-texas-law-help","ayuda-legal","","Texas Law Help|Texas Law Help","Texas Law Help|Texas Law Help","es|en","online","free","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://texaslawhelp.org/","","","","TX","","","","","https://texaslawhelp.org/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Accessible Housing Austin! (AHA!)","Accessible Housing Austin! (AHA!)","Accessible Housing Austin! (AHA!)","Servicios para individuos y familias con discapacidades que están debajo del 50% del ingreso medio familiar de Austin. La AHA da prioridad a los hogares que tienen necesidades de accesibilidad compatibles con las modificaciones que ofrece cada unidad. Para preguntas sobre la solicitud, envíe un…","Serves individuals and families with disabilities under 50% of Austin’s Median Family Income. AHA prioritizes households needing the accessibility modifications that a given available unit provides. For application inquiries, send an email to Housing@ahaaustin.org. Phone: (512) 640-7781","Servicios para individuos y familias con discapacidades que están debajo del 50% del ingreso medio familiar de Austin. La AHA da prioridad a los hogares que tienen necesidades de accesibilidad compatibles con las modificaciones que ofrece cada unidad. Para preguntas sobre la solicitud, envíe un correo electrónico a Housing@ahaaustin.org Teléfono: (512) 640-7781","Serves individuals and families with disabilities under 50% of Austin’s Median Family Income. AHA prioritizes households needing the accessibility modifications that a given available unit provides. For application inquiries, send an email to Housing@ahaaustin.org. Phone: (512) 640-7781","accessible-housing-austin-aha-accessible-housing-austin-aha","vivienda","","Accessible Housing Austin! (AHA!)|Accessible Housing Austin! (AHA!)","Accessible Housing Austin! (AHA!)|Accessible Housing Austin! (AHA!)","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-640-7781","","","Housing@ahaaustin.org","https://ahaustin.org/aha-accessible-housing-austin","","","","TX","","","","","https://ahaustin.org/aha-accessible-housing-austin","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Affordable Housing Online Search Tool (AHOST)","Búsqueda de vivienda asequible","Affordable housing search","Búsqueda de vivienda asequible","Affordable housing search","Búsqueda de vivienda asequible","Affordable housing search","affordable-housing-online-search-tool-ahost-affordable-housing-search","vivienda","","Búsqueda de vivienda asequible|Affordable Housing Online Search Tool (AHOST)","Affordable housing search|Affordable Housing Online Search Tool (AHOST)","es|en","online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://atxaffordablehousing.net/","","","","TX","","","","","https://atxaffordablehousing.net/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Austin Habitat for Humanity Homeownership Program","Austin Habitat for Humanity Homeownership Program","Austin Habitat for Humanity Homeownership Program","Complete el cuestionario de interés y revise los requisitos de elegibilidad en su sitio web https://austinhabitat.org/programs/apply/. Los solicitantes elegibles tendrán acceso a clases de educación sobre ser comprador de vivienda y asesoramiento de vivienda personalizado para preparar a los…","Complete interest questionnaire and view eligibility standards on austinhabitat.org/programs/apply/. Eligible applicants will have access to Homebuyer education classes and one-on-one housing counseling to prepare them for homeownership. Phone: (512) 472-8788 or email info@ahfh.org","Complete el cuestionario de interés y revise los requisitos de elegibilidad en su sitio web https://austinhabitat.org/programs/apply/. Los solicitantes elegibles tendrán acceso a clases de educación sobre ser comprador de vivienda y asesoramiento de vivienda personalizado para preparar a los solicitantes. Teléfono: (512) 472-8788 ext. 100 o Correo electrónico: info@ahfh.org","Complete interest questionnaire and view eligibility standards on austinhabitat.org/programs/apply/. Eligible applicants will have access to Homebuyer education classes and one-on-one housing counseling to prepare them for homeownership. Phone: (512) 472-8788 or email info@ahfh.org","austin-habitat-for-humanity-homeownership-program-austin-habitat-for-humanity-homeownership-program","vivienda","","Austin Habitat for Humanity Homeownership Program|Austin Habitat for Humanity Homeownership Program","Austin Habitat for Humanity Homeownership Program|Austin Habitat for Humanity Homeownership Program","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-472-8788","","","info@ahfh.org","https://austinhabitat.org/programs/apply","","","","TX","","","","","https://austinhabitat.org/programs/apply","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Baptist Children’s Home","Baptist Children’s Home","Baptist Children’s Home","Programa residencial para madres solteras y sus hijos; cada cabaña aloja hasta 5 familias; incluye ambiente de grupo con la supervisión del equipo de residentes y con ejemplos de aptitudes adecuadas para la vida diaria. Tiene la opción de enviar su solicitud en línea o visitar su lobby en 1101 North…","Residential program for single mothers and children; houses up to 5 families in each cottage; group setting with resident staff supervision and role modeling of appropriate living skills. You have the option to submit your application online or visit their lobby at 1101 North Mays St, Round Rock…","Programa residencial para madres solteras y sus hijos; cada cabaña aloja hasta 5 familias; incluye ambiente de grupo con la supervisión del equipo de residentes y con ejemplos de aptitudes adecuadas para la vida diaria. Tiene la opción de enviar su solicitud en línea o visitar su lobby en 1101 North Mays St, Round Rock, TX, de 8:00 a.m.- 5:00 p.m., de lunes a viernes, para completar una solicitud en papel. Revise los requisitos de admisión en línea en https://www.tbch.org/Site/Service/Family-Care-Program Envíe un correo electrónico a Charlotte Sherburne charlotte.sherburne@tbch.org o llame al (512) 246-4232","Residential program for single mothers and children; houses up to 5 families in each cottage; group setting with resident staff supervision and role modeling of appropriate living skills. You have the option to submit your application online or visit their lobby at 1101 North Mays St, Round Rock, TX, from 8:00 AM to 5:00 PM, Monday through Friday, to complete a paper application. Review admission requirements online at https://www.tbch.org/Site/Service/Family-Care-Program Email Charlotte Sherburne at charlotte.sherburne@tbch.org or call (512) 246-4248","baptist-children-s-home-baptist-children-s-home","vivienda","","Baptist Children’s Home|Baptist Children’s Home","Baptist Children’s Home|Baptist Children’s Home","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Programa residencial para madres solteras y sus hijos; cada cabaña aloja hasta 5 familias; incluye ambiente de grupo con la supervisión del equipo de residentes y con ejemplos de aptitudes adecuadas para la vida diaria. Tiene la opción de enviar su solicitud en línea o visitar su lobby en 1101 North Mays St, Round Rock, TX, de 8:00 a.m.- 5:00 p.m., de lunes a viernes, para completar una solicitud en papel. Revise los requisitos de admisión en línea en https://www.tbch.org/Site/Service/Family-Care-Program","Residential program for single mothers and children; houses up to 5 families in each cottage; group setting with resident staff supervision and role modeling of appropriate living skills. You have the option to submit your application online or visit their lobby at 1101 North Mays St, Round Rock, TX, from 8:00 AM to 5:00 PM, Monday through Friday, to complete a paper application. Review admission requirements online at https://www.tbch.org/Site/Service/Family-Care-Program","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-246-4248","","","charlotte.sherburne@tbch.org","https://www.tbch.org/Site/Service/Family-Care-Program","","","","TX","","","","","https://www.tbch.org/Site/Service/Family-Care-Program","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Clarksville Community Development Corporation","Clarksville Community Development Corporation","Clarksville Community Development Corporation","10 propiedades, las cuales incluyen hogares para familias individuales, dúplex y unidades de vivienda anexadas (ADU), están dispersas en todo Clarksville y proporcionan vivienda de bajo costo a 16 familias. Para enviar una solicitud para volverse inquilino a la CCDC o si tiene alguna pregunta acerca…","10 properties, which include single-family homes, duplexes and an accessory dwelling unit (ADU), are scattered throughout Clarksville and provide low-cost housing to 16 families.To be eligible to become a CCDC tenant, your gross family income can be no more than 60% of the median family income for…","10 propiedades, las cuales incluyen hogares para familias individuales, dúplex y unidades de vivienda anexadas (ADU), están dispersas en todo Clarksville y proporcionan vivienda de bajo costo a 16 familias. Para enviar una solicitud para volverse inquilino a la CCDC o si tiene alguna pregunta acerca del proceso para rentar una unidad CCDC, llame a la gerencia de Prak Property al (512) 417-7984. Para ser candidato a inquilino de la CCDC, sus ingresos brutos no pueden pasar del 60% del ingreso familiar mediano en el condado de Travis, debe ser una familia con niños, y todos deben estar debajo de los 18 años de edad. https://www.clarksvillecdc.org/affordable-housing","10 properties, which include single-family homes, duplexes and an accessory dwelling unit (ADU), are scattered throughout Clarksville and provide low-cost housing to 16 families.To be eligible to become a CCDC tenant, your gross family income can be no more than 60% of the median family income for Travis County, you must have children, and all of them must be under the age of 18. To apply to become a CCDC tenant or if you have questions about becoming a CCDC tenant, call Prak Property Management at (512) 808-7999. https://www.clarksvillecdc.org/affordable-housing","clarksville-community-development-corporation-clarksville-community-development-corporation","vivienda","","Clarksville Community Development Corporation|Clarksville Community Development Corporation","Clarksville Community Development Corporation|Clarksville Community Development Corporation","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Condado de Travis","Travis County","512-417-7984","","","","https://www.clarksvillecdc.org/affordable-housing","","","","TX","","","","","https://www.clarksvillecdc.org/affordable-housing","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"ECHO Coordinated Assessment","Evaluación coordinada de ECHO","ECHO Coordinated Assessment","Un buen primer paso para encontrar un lugar estable para vivir es completar una Evaluación Coordinada (CA), una solicitud de asistencia de vivienda centralizada de nuestra comunidad. La CA se puede completar por teléfono, en persona en una agencia, a través de proveedores que realizan actividades de…","A good first step toward finding a stable place to live is completing a Coordinated Assessment (CA), our community’s centralized housing assistance application. The CA can be completed over the phone, in person at an agency, by a street outreach resource, or through other direct service providers.…","Un buen primer paso para encontrar un lugar estable para vivir es completar una Evaluación Coordinada (CA), una solicitud de asistencia de vivienda centralizada de nuestra comunidad. La CA se puede completar por teléfono, en persona en una agencia, a través de proveedores que realizan actividades de extensión en la calle o mediante otros proveedores de servicios directos. Si un solicitante coincide con un programa, el programa se comunicará con él. Tenga en cuenta que existen requisitos de elegibilidad y aquellos que se hospedan con un amigo o se hospedan en un hotel o sala de juntas pueden no ser elegibles. Puede encontrar más información sobre el programa y el proceso de solicitud AQUÍ. La espera por un apartamento puede ser de varios meses o más. Visite su sitio web para obtener más información: https://www.austinecho.org/consigueayuda/","A good first step toward finding a stable place to live is completing a Coordinated Assessment (CA), our community’s centralized housing assistance application. The CA can be completed over the phone, in person at an agency, by a street outreach resource, or through other direct service providers. If and when an applicant matches with a program, the program will then reach out. Please note, there are eligibility requirements and those who are staying with a friend, couch surfing, or staying at a hotel or board room may not be eligible. More information about the program and application process can be found HERE. The wait for an apartment can be several months or longer. Please visit their website for more information: https://www.austinecho.org/get-help/experiencing-homelessness/","echo-coordinated-assessment-echo-coordinated-assessment","vivienda","","Evaluación coordinada de ECHO|ECHO Coordinated Assessment","ECHO Coordinated Assessment|ECHO Coordinated Assessment","es|en","online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://www.austinecho.org/wp-content/uploads/2021/12/CA-Info-Flyer-Updated-Dec-2024.pdf","","","","TX","","","","","https://www.austinecho.org/wp-content/uploads/2021/12/CA-Info-Flyer-Updated-Dec-2024.pdf","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"AffordableHousing.com","Búsqueda de vivienda asequible","Affordable housing search","Las viviendas asequibles y basadas en los ingresos son limitadas y hay largas listas de espera. Se recomienda que las personas presenten su solicitud para tantas propiedades como sea posible para las que sean elegibles.","Affordable and income-based housing is limited and there are long waiting lists. It is recommended that folks apply to as many properties that they’re eligible for as possible.","Las viviendas asequibles y basadas en los ingresos son limitadas y hay largas listas de espera. Se recomienda que las personas presenten su solicitud para tantas propiedades como sea posible para las que sean elegibles.","Affordable and income-based housing is limited and there are long waiting lists. It is recommended that folks apply to as many properties that they’re eligible for as possible.","affordablehousing-com-affordable-housing-search","vivienda","","Búsqueda de vivienda asequible|AffordableHousing.com","Affordable housing search|AffordableHousing.com","es|en","online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://www.affordablehousing.com/","","","","TX","","","","","https://www.affordablehousing.com/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
